bath,bed,price,size,street,where
1.0,2.0,3995,900.0,456 West 47th Street #1B1,Midtown West
1.0,2.0,2400,975.0,43-10 48th Avenue #2H,Sunnyside
1.0,3.0,3100,1000.0,395 Van Brunt Street #2,Red Hook
1.0,3.0,3100,1000.0,395 Van Brunt Street #2,Red Hook
1.0,1.0,4200,606.0,123 Washington Street #37H,Financial District
1.0,0.0,2195,450.0,72 East 7th Street #E2,East Village
1.0,1.5,2400,750.0,427 17th Street #2R,Park Slope
1.0,2.0,2800,750.0,709 Carroll Street #2,Park Slope
1.0,1.5,2375,725.0,427 17th Street #3L,Park Slope
2.0,3.0,6500,1250.0,105 West 72nd Street #12A,Upper West Side
2.0,2.0,5950,1071.0,340 East 23rd Street #16D,Gramercy Park
3.5,3.0,9900,1844.0,50 Riverside Boulevard #16A,Lincoln Square
1.0,1.0,2800,900.0,1104 Lorimer Street #3,Greenpoint
1.0,3.0,3000,1100.0,1151 Dean Street #3C,Crown Heights
1.0,1.0,4350,533.0,21 East 1st Street #1203,East Village
2.0,3.0,4750,1423.0,365 Bridge Street #10I,Downtown Brooklyn
1.0,2.0,2200,1100.0,2925 West 5th #16,Coney Island
1.0,2.0,2300,1000.0,157 Evergreen Avenue #2R,Bushwick
1.0,1.0,4750,800.0,20 East 68th Street #10G,Lenox Hill
1.0,1.0,4750,800.0,20 East 68th Street #10G,Lenox Hill
1.0,1.0,1875,813.0,97-28 57th Avenue #PAN15B,Corona
2.0,3.0,2550,1275.0,98-38 57th Avenue #MEL2K,Corona
1.0,1.0,1695,718.0,98-38 57th Avenue #MEL5H,Corona
1.0,1.0,1695,714.0,98-32 57th Avenue #BRS4G,Corona
1.0,1.0,1875,867.0,97-15 Horace Harding Expressway #COL18E,Corona
1.0,1.0,1795,552.0,67-15 Dartmouth Street #3D,Forest Hills
1.0,1.0,4900,825.0,426 West Broadway #5B,Soho
1.0,2.0,2325,832.0,102-45 62nd Road #3U,Forest Hills
2.0,2.0,7150,1191.0,400 West 63rd Street #2403,Lincoln Square
1.0,1.0,3800,690.0,12 East 86th Street #824,Upper East Side
1.0,3.0,2585,1100.0,729 Lafayette Avenue #3,Bedford-Stuyvesant
1.0,3.0,3600,800.0,1701 8th Avenue #2,Park Slope
1.5,3.0,2995,940.0,206 East 124th Street #1C,East Harlem
2.0,2.0,4200,900.0,1129 Lexington Avenue #3,Upper East Side
1.0,0.0,2050,550.0,29-28 41st Avenue #209,Long Island City
1.0,3.0,3850,1000.0,221 South 3rd Street #2A,Williamsburg
1.0,2.0,2700,1000.0,2146 5th Avenue #3,Central Harlem
2.0,3.0,5995,1111.0,343 East 74th Street #15B,Upper East Side
1.0,1.0,2550,800.0,1215 Broadway #5B,Long Island City
2.0,3.0,5995,1111.0,343 East 74th Street #15B,Upper East Side
1.0,3.0,2800,1100.0,212 Kingston Avenue #1A,Crown Heights
1.5,1.0,4250,646.0,5 Franklin Place #9B,Tribeca
2.0,3.0,3733,1000.0,111 Greenpoint Avenue #C3,Greenpoint
3.0,4.0,12500,2800.0,168 West 86th Street #15,Upper West Side
1.0,1.0,4295,637.0,60 West 66th Street #35C,Lincoln Square
1.0,1.0,4000,850.0,400 E 58th Street #14F,Sutton Place
1.0,1.0,2100,590.0,305 W. 150th Street #705,Central Harlem
1.0,1.0,2650,750.0,179 Russell Street #2L,Greenpoint
1.0,2.0,2300,1000.0,233 Decatur Street #4,Stuyvesant Heights
2.0,3.0,5000,2000.0,328 East 120th Street #1,East Harlem
2.5,2.0,13500,1580.0,261 West 25th Street #2B,Chelsea
1.0,2.0,4250,1037.0,99 Gold Street #4I,Vinegar Hill
3.5,3.0,19950,3062.0,423 West Street #6DPLX,West Village
2.5,2.0,13500,1580.0,261 West 25th Street #2B,Chelsea
1.0,1.0,3500,764.0,280 Rector Place #9N,Battery Park City
1.0,2.0,3600,700.0,267 West 15th Street #4FS,Chelsea
1.0,3.0,2670,1000.0,657 Quincy Street #3B,Stuyvesant Heights
1.0,2.0,4400,800.0,339 E. 12th Street #8,East Village
2.5,2.0,8200,1711.0,100 Jay Street #21A,DUMBO
1.0,1.0,3650,650.0,250 E 49 #11A,Turtle Bay
3.0,3.0,15000,2124.0,263 Ninth Avenue #6C,West Chelsea
1.0,3.0,3200,1100.0,599 Franklin Avenue #4,Crown Heights
2.0,2.0,6295,992.0,303 Tenth Avenue #13A,West Chelsea
1.0,1.0,2300,600.0,279 E Houston #23,Lower East Side
1.0,3.0,2495,1300.0,67 Seaman Avenue #2H,Inwood
1.0,1.0,2200,650.0,47-38 11th Street #8,Hunters Point
3.5,3.0,19995,2218.0,71 Laight Street #4B,Tribeca
2.0,2.0,2850,1152.0,75-25 153rd Street #422,Kew Gardens Hills
2.0,2.0,10995,1100.0,32 East 10th Street #PH1,Greenwich Village
3.0,3.0,12000,1823.0,220 Riverside Boulevard #30C,Lincoln Square
1.5,2.0,2750,1000.0,1124 Herkimer Street #2,Ocean Hill
1.5,1.0,1995,670.0,206 East 124th Street #1B,East Harlem
2.0,2.0,2200,892.0,2360 Amsterdam Avenue #5D,Washington Heights
1.0,1.0,1495,850.0,4601 76th Street #1R,Elmhurst
1.0,3.0,2750,1350.0,1296 Putnam Avenue #1,Bushwick
2.5,2.0,12950,1800.0,641 Fifth Avenue #35D,Midtown
1.0,1.0,1500,700.0,1602 East 43rd Street #C5,Flatlands
2.0,2.0,5500,1000.0,225 Rector Place #16B,Battery Park City
2.5,2.0,8200,1600.0,116 West 22nd Street #5,Chelsea
1.0,1.0,3195,750.0,225 East 86th Street #302,Yorkville
1.5,1.5,4800,900.0,401 East 80th Street #31F,Yorkville
1.0,1.0,3400,800.0,525 West End Avenue #3J,Upper West Side
2.0,2.0,5595,1139.0,730 Columbus Avenue #14F,Upper West Side
1.0,1.0,4665,723.0,170 Amsterdam Avenue #15H,Lincoln Square
1.0,1.0,3450,667.0,111 Lawrence Street #32J,Downtown Brooklyn
1.0,1.0,3975,611.0,50 West 77th Street #10D,Upper West Side
1.0,1.0,3575,574.0,240 East 27th Street #26E,Kips Bay
1.0,1.0,3425,850.0,354 East 91st Street #609,Yorkville
3.0,3.0,18000,1740.0,105 W 29th Street #PHC,Chelsea
2.0,2.0,6360,1086.0,777 6th Avenue #8C,Chelsea
2.0,2.0,6500,1370.0,75 Wall Street #33O,Financial District
3.0,4.0,6000,2000.0,83 Seigel #3,Williamsburg
1.0,1.0,3530,650.0,354 East 91st Street #1901,Yorkville
2.0,2.0,13000,1900.0,508 Laguardia Place #2,Greenwich Village
1.0,2.0,2000,520.0,148 Madison Street #10,Two Bridges
1.0,1.0,2300,800.0,61 Chauncey Street #2,Stuyvesant Heights
1.0,1.0,2750,700.0,125 Bedford Avenue #2R,Williamsburg
2.0,3.0,5000,1300.0,301 East 79th Street #15B,Yorkville
1.0,1.0,1750,800.0,35-05 94th Street #5B,North Corona
2.0,2.0,3500,1000.0,92 Gates Avenue #8B,Clinton Hill
1.0,2.0,2100,840.0,25-63 Steinway Street #3,Astoria
1.0,1.0,3195,750.0,225 East 86th Street #302,Yorkville
1.0,2.0,3700,675.0,4 Court Sq #2,Hunters Point
1.0,1.0,3295,731.0,75 West Street #7F,Financial District
2.0,1.0,5000,1700.0,83 Seigel #1,Williamsburg
1.0,1.0,5300,827.0,93 Worth Street #903,Tribeca
1.0,2.0,3600,4.0,"179 Grand Street, 2ND-FLOOR",Williamsburg
1.0,1.0,4695,740.0,125 W 31st Street #33J,Midtown South
1.0,1.0,3700,550.0,117 W. 13th Street #38,Greenwich Village
2.0,2.0,2650,1100.0,99-31 66th Avenue #201,Rego Park
1.0,1.0,1600,650.0,35-08 95th Street #4A,North Corona
1.0,1.0,1850,800.0,23-25 36th Street #2R,Astoria
1.0,1.0,4200,700.0,300 East 23rd Street #9B,Gramercy Park
1.0,3.0,2195,1000.0,3216 Griswold Avenue #3,Country Club
2.0,2.0,5500,1215.0,401 East 60th Street #8K,Lenox Hill
1.0,2.0,2100,650.0,229 Bainbridge #2R,Stuyvesant Heights
1.0,1.0,3300,815.0,201 East 36th Street #7E,Murray Hill
2.0,3.0,3140,1327.0,3052 Brighton 1st Street #8D,Brighton Beach
1.0,2.0,2100,650.0,229 Bainbridge #3R,Stuyvesant Heights
1.0,2.0,3685,950.0,809 9th Avenue #6B,Midtown West
3.0,3.0,7500,1500.0,215 West 84th Street #426,Upper West Side
2.0,2.0,9600,1220.0,808 Columbus Avenue #PH3A,Upper West Side
2.0,3.0,5800,1633.0,80 Lefferts Place #2B,Clinton Hill
2.0,2.0,4700,1263.0,88 Lefferts Place #2A,Clinton Hill
2.0,3.0,3100,2000.0,435 Greene Avenue #1,Bedford-Stuyvesant
1.0,1.0,3295,800.0,4-74 48th Avenue #24C,Long Island City
2.5,3.0,9900,2000.0,21-23 South William Street #PH,Financial District
1.0,2.0,3950,1000.0,535 Dean Street #407,Prospect Heights
1.5,1.0,5995,1100.0,146 West 57th Street #37C,Midtown
1.0,0.0,2350,475.0,208 East 28th Street #3H,Kips Bay
4.0,6.0,7380,3090.0,1313 Prospect Place #TH,Weeksville
2.0,2.0,7000,1500.0,365 Canal Street #5B,Soho
2.0,3.0,9995,2050.0,200 Central Park South #8IH,Central Park South
2.0,2.0,5950,1090.0,55 West 14th Street #20C,Flatiron
1.0,1.0,4650,662.0,55 West 25th Street #8G,Chelsea
1.0,1.0,3546,670.0,50 North 5th Street #5ME,Williamsburg
1.0,2.0,3140,1684.0,3144 Emmons Avenue #209,Sheepshead Bay
2.0,2.0,3325,1586.0,3144 Emmons Avenue #106,Sheepshead Bay
1.0,2.0,3200,900.0,325 West 57th Street #4B,Midtown West
1.0,1.0,2999,740.0,4705 Center Boulevard #1803,Hunters Point
1.0,1.0,4082,800.0,25 Broad Street Apt #11E,Manhattan
2.0,4.0,4900,1518.0,308 Eckford Street #1A,Greenpoint
1.0,2.0,3000,875.0,249 East 48th Street #9J,Turtle Bay
1.0,2.0,2400,900.0,128 Marine Avenue #5,Fort Hamilton
1.0,1.0,2000,700.0,8701 Shore Rd. #2,Fort Hamilton
1.5,2.0,3700,1500.0,8701 Shore Rd #1,Fort Hamilton
1.0,1.0,4393,605.0,120 West 21st Street #608,Chelsea
2.0,2.0,8800,1436.0,58 West 58th Street #32C,Midtown
1.0,1.0,3800,768.0,330 East 38th Street #41C,Murray Hill
2.0,2.0,5280,878.0,550 West 54th Street #544,Midtown West
1.0,3.0,2800,1200.0,37 Gelston Avenue #B,Fort Hamilton
1.0,1.0,1650,726.0,84-19 Lander Street #3B,Briarwood
2.5,2.0,16500,1600.0,34 Leonard Street #4B,Tribeca
2.0,2.0,3000,1150.0,313 West 143rd Street #5C,Central Harlem
3.0,3.0,15000,2124.0,263 Ninth Avenue #6C,West Chelsea
5.0,4.0,29500,3500.0,208 East 72nd Street TOWNHOUSE,Lenox Hill
2.5,2.0,8900,1266.0,18 West 48th Street #25B,Midtown
1.0,1.0,3250,750.0,300 East 40th Street #20V,Murray Hill
1.0,1.0,1910,598.0,15 West 139th Street #8A,Central Harlem
2.0,3.0,13000,1672.0,99 Jane Street #3C,West Village
1.5,2.0,3800,1100.0,375 Baltic Street #2,Boerum Hill
1.0,2.0,2200,550.0,55 Bayard Street #6,Chinatown
1.0,2.0,2850,550.0,116 Stanton Street #1,Lower East Side
2.0,2.0,2525,865.0,71-13 60th Lane #404,Ridgewood
1.0,1.0,4300,708.0,240 Central Park South #18E,Central Park South
2.0,2.0,3450,1000.0,668 Riverside Drive #5C,Hamilton Heights
2.0,2.0,10250,1620.0,790 Greenwich Street #2B,West Village
1.0,2.0,1750,550.0,1874 Palmetto Street #2R,Ridgewood
1.0,1.0,1800,800.0,1154 Myrtle Avenue #5,Bushwick
2.0,2.0,5500,1140.0,400 Central Park West #10C,Upper West Side
1.0,1.0,6000,986.0,305 East 51 #31B,Turtle Bay
1.0,1.5,2900,800.0,460 2nd Street #GARDEN,Park Slope
2.0,2.5,6290,1300.0,248 10th Avenue #5,West Chelsea
1.0,1.0,3400,1100.0,12 Willoughby Avenue #1B,Fort Greene
2.0,2.0,11000,1700.0,145 Spring Street #4,Soho
2.0,2.0,8780,1168.0,50 East 28th Street #8K,NoMad
1.0,1.0,1950,800.0,300 Ocean Parkway #2,Kensington
1.0,1.0,3500,630.0,347 West 57th Street #15B,Midtown West
3.0,3.0,11750,2500.0,40 Broad Street #PH3C,Financial District
1.0,1.0,2550,800.0,1215 Broadway #5B,Long Island City
1.0,1.0,2300,443.0,1595 Lexington Avenue #6A,East Harlem
1.0,1.0,3500,750.0,300 East 75th Street #24H,Upper East Side
1.0,1.0,2600,800.0,166 East 56th Street #4D,Midtown East
1.5,2.0,6400,1601.0,154 Attorney Street #105,Lower East Side
2.0,2.0,4600,1143.0,527 Court Street #6C,Carroll Gardens
2.0,2.0,5900,1065.0,200 East 94th Street #1114,Yorkville
2.0,2.0,7995,1267.0,400 West 63rd Street #2404,Lincoln Square
1.0,2.0,2300,950.0,308 Lewis Avenue #3,Bedford-Stuyvesant
1.5,2.0,4850,950.0,57 West 58th Street #9C,Midtown
1.0,2.0,8000,1850.0,2109 Broadway #1018,Upper West Side
1.0,2.0,2095,875.0,150 Haven Avenue #19B,Washington Heights
1.0,2.0,2950,800.0,109 Union Street #3A,Columbia St Waterfront District
1.0,2.0,2850,800.0,286 South 2nd Street #1E,Williamsburg
1.0,3.0,4200,1000.0,133 Leonard Street #3R,Williamsburg
2.0,3.0,3200,1150.0,218 Lexington Avenue #2,Bedford-Stuyvesant
2.0,2.0,9600,1220.0,808 Columbus Avenue #PH3A,Upper West Side
1.0,4.0,3200,1100.0,315 Seigel Street #321,East Williamsburg
1.0,1.5,2300,700.0,98 Sackett Street #2,Columbia St Waterfront District
1.0,2.0,1860,700.0,220 Montgomery Street #10B,Crown Heights
1.0,1.0,3800,704.0,200 East 94th Street #2616,Yorkville
2.0,2.0,3579,1200.0,275 Park Avenue #6P,Clinton Hill
1.0,1.0,2270,650.0,37-34 29th Street #5B,Long Island City
1.0,3.0,2200,1000.0,353 E 138th Street #2E,Mott Haven
4.5,3.0,60000,4003.0,432 Park Avenue #35B,Midtown
1.0,1.0,2100,300.0,244 East 13th Street #1,East Village
2.0,2.0,2000,950.0,61 Cooper Street #3B,Inwood
2.5,3.0,11000,1500.0,200 W 67th Street #20G,Lincoln Square
2.0,3.0,5000,1450.0,279 East 44th Street #8J,Turtle Bay
1.0,1.0,3750,682.0,225 Rector Place #17F,Battery Park City
1.0,1.0,3570,674.0,750 Columbus Avenue #9C,Upper West Side
1.0,1.0,3570,616.0,160 Riverside Boulevard #12E,Lincoln Square
2.0,2.0,10170,1455.0,50 East 28th Street #16D,NoMad
1.0,1.0,6145,709.0,105 W 29th Street #26K,Chelsea
1.0,2.0,1825,500.0,3607-3609 Broadway #2I,Hamilton Heights
1.0,5.0,3500,920.0,477 West 140th Street #63,Hamilton Heights
1.0,1.0,2645,685.0,61-55 Junction Boulevard #17R,Rego Park
1.0,2.0,3300,1100.0,77 W 104th Street #9A,Manhattan Valley
2.5,2.0,12250,1350.0,11 Great Jones Street #4B,Noho
2.5,2.0,12000,1300.0,11 Great Jones Street #4A,Noho
2.0,2.0,13800,1283.0,25 Columbus Circle #64F,Lincoln Square
1.0,2.0,1900,650.0,535 45th Street #C2,Sunset Park
3.5,3.0,19995,2218.0,71 Laight Street #4B,Tribeca
1.0,2.0,1900,650.0,535 45th Street #C2,Sunset Park
1.0,1.0,2495,700.0,181 East 78th Street #4W,Upper East Side
1.0,2.0,1825,500.0,3607-3609 Broadway #3I,Hamilton Heights
1.0,1.0,3300,806.0,122 West Street #5A,Greenpoint
2.0,2.0,7850,1256.0,57 Reade Street #10A,Tribeca
1.0,2.0,2000,600.0,418 Halsey #1,Stuyvesant Heights
1.0,1.0,3700,774.0,330 East 38th Street #24F,Murray Hill
2.0,2.0,4084,943.0,456 Grand Street #4A,Williamsburg
1.0,1.0,2050,600.0,47-05 44th Street #C1,Sunnyside
1.5,1.0,5000,761.0,145 East 48th Street #17B,Turtle Bay
1.0,1.0,4325,885.0,80 Park Avenue #6K,Murray Hill
1.5,3.0,2450,1200.0,47 Mckeever Place #21J,Crown Heights
1.0,1.0,2100,550.0,59 W 76th Street #3D,Upper West Side
1.5,1.5,4450,900.0,401 East 80th Street #7A,Yorkville
1.0,2.0,3350,800.0,110 Greenwich Street #2F,Financial District
1.0,1.0,1750,500.0,2167 Second Avenue #2,East Harlem
1.0,2.0,3500,900.0,110 Greenwich Street #4D,Financial District
2.0,3.0,10500,2000.0,148 West 28th Street #3W,Chelsea
1.0,1.0,2100,750.0,146 Norman Avenue #2,Greenpoint
2.0,3.0,5811,1274.0,343 Gold Street #3215,Downtown Brooklyn
1.0,1.0,3074,712.0,343 Gold Street #2210,Downtown Brooklyn
1.0,1.0,4350,746.0,45 E 30th Street #9C,Midtown South
1.0,1.0,5300,750.0,305 E 51 #18C,Turtle Bay
1.0,1.0,2850,1000.0,523 84th Street #1,Bay Ridge
1.0,2.0,3300,900.0,1462 Second Avenue #5S,Upper East Side
2.5,2.0,6995,1255.0,250 East 54th Street #33B,Midtown East
1.0,1.0,3350,700.0,301 East 66th Street #5B,Lenox Hill
1.0,2.0,3500,800.0,377 14th Street #2,Park Slope
2.5,2.0,15000,1719.0,400 Park Avenue South #37A,NoMad
2.5,2.0,6200,1250.0,415 East 54th Street #14C,Sutton Place
1.0,1.0,4850,825.0,211 East 51st Street #11C,Turtle Bay
1.0,1.0,4300,768.0,333 Rector Place #1012,Battery Park City
1.0,2.0,1995,1000.0,40 Shore Boulevard #3D,Brighton Beach
1.0,1.0,3250,700.0,101 Sutton Street #319,Greenpoint
1.0,1.0,3295,652.0,70 Battery Place #603,Battery Park City
2.0,2.0,3100,1100.0,40-26 College Point Boulevard #1502,Flushing
2.0,2.0,7000,1100.0,31 Jane Street #4F,West Village
1.0,1.0,2900,450.0,12 Remsen Street #5F,Brooklyn Heights
2.0,2.0,8500,2000.0,433 Waverly Avenue #2,Clinton Hill
1.0,1.0,1850,900.0,135 Ocean Pkwy #5P,Kensington
1.0,1.0,4050,800.0,15 William Street #9G,Financial District
1.0,3.0,2600,1000.0,999 President Street #3,Crown Heights
1.0,2.0,2675,1000.0,101 Vanderbilt Street #2,Windsor Terrace
1.0,1.0,3350,725.0,331 West 14th Street #4C,Chelsea
1.0,1.0,4900,854.0,300 North End Avenue #18A,Battery Park City
2.0,3.0,2550,900.0,16-31 Hancock Street #2,Ridgewood
1.0,1.0,5940,643.0,105 W 29th Street #43I,Chelsea
1.0,1.0,3600,634.0,1965 Broadway #18J,Lincoln Square
2.0,2.0,5200,1000.0,125 Court Street #PHNH,Downtown Brooklyn
1.0,2.0,2500,800.0,529 82nd Street #2,Bay Ridge
1.0,2.0,2500,800.0,529 82nd Street #2,Bay Ridge
1.0,1.0,2562,700.0,166 West 75th Street #304,Upper West Side
1.0,1.0,2975,574.0,80 Dekalb Avenue #7A,Fort Greene
1.0,2.0,2695,1000.0,101 Jefferson Avenue #2A,Brooklyn
1.0,1.0,1690,720.0,84-11 Lander Street #34,Briarwood
1.0,3.0,2995,800.0,592 Prospect Place #2B,Crown Heights
1.0,2.0,2707,810.0,283 Devoe Street #3R,East Williamsburg
1.0,1.0,1995,700.0,25-65 23rd Street #1D,Astoria
1.0,3.0,3000,1100.0,1524 Bedford Avenue #4L,Crown Heights
1.0,1.0,5500,834.0,101 W 24th Street #23H,Chelsea
1.0,2.0,2700,1300.0,23-26 29th Street #1,Astoria
2.0,3.0,2500,1300.0,146-47 27th Avenue #2,Queensboro Hill
1.0,1.0,2895,600.0,14 West 29th Street #410,NoMad
1.0,1.0,1700,800.0,2900 Ocean Avenue #B5,Sheepshead Bay
1.0,1.0,3700,800.0,165 West 20th Street #4L,Chelsea
1.0,2.0,2700,850.0,31-40 30th Street #B5,Astoria
1.0,1.0,4493,631.0,55 West 26th Street #18D,Chelsea
1.0,3.0,3299,900.0,310 South 3rd Street #2,Williamsburg
2.0,2.0,3100,970.0,41-18 43rd Street #7E,Sunnyside
1.0,2.0,2600,1200.0,339 93rd Street #2,Fort Hamilton
1.0,1.0,4074,606.0,60 Water Street #1706,DUMBO
1.0,1.0,2900,750.0,200 West 54th Street #9C,Midtown
2.5,2.0,7500,1665.0,300 East 77th Street #3A,Upper East Side
1.0,1.0,1600,650.0,21-43 38th Street #1,Astoria
1.0,1.0,1950,740.0,41-41 41st Street #3F,Sunnyside
1.0,1.0,3400,500.0,25 Tudor City Place #319,Murray Hill
1.0,3.0,2895,1100.0,1190 Bushwick Avenue #2,Bushwick
1.0,1.0,3060,620.0,303 E 83rd Street #19C,Yorkville
1.0,2.0,2400,1000.0,227A Malcolm X Boulevard #2,Stuyvesant Heights
1.0,1.0,3375,662.0,41 West 86th Street #5K,Upper West Side
3.0,3.0,13500,1737.0,70 Little West Street #27D,Battery Park City
1.0,2.0,2500,750.0,36-36 Crescent Street #GARDEN,East New York
1.0,2.0,3295,950.0,563 Driggs Avenue #2,Williamsburg
2.0,3.0,5200,1500.0,200 Prospect Park West #3R,Park Slope
2.0,2.0,4695,1025.0,204 Huntington Street #PH4,Carroll Gardens
1.0,1.5,4395,1100.0,200 East 71st Street #10K,Lenox Hill
1.0,2.0,2750,750.0,233 East 82nd Street #4D,Yorkville
1.0,1.0,2400,700.0,45 McGuinness Boulevard #2F,Greenpoint
1.5,2.0,2500,1200.0,303 Beverly Rd #10A,Kensington
1.0,1.0,4475,688.0,309 5th Avenue #4B,Midtown South
2.0,2.0,11000,2082.0,18 Leonard Street #2A,Tribeca
1.0,1.0,2700,550.0,341-343 East 19th Street #2C,Gramercy Park
1.5,1.0,4300,815.0,124 West 60th Street #28E,Lincoln Square
1.0,1.0,2650,673.0,26-38 21st Street #4F,Astoria
1.0,2.0,2599,1000.0,152 Norman Avenue #1,Greenpoint
2.0,3.0,7995,1410.0,1200 Fifth Avenue #12C,Upper Carnegie Hill
2.0,1.0,4800,850.0,5 East 22nd Street #5D,Flatiron
2.5,2.0,14000,1468.0,505 West 19th Street #8B,West Chelsea
2.0,2.0,3750,1000.0,546 4th Avenue #B5,Park Slope
2.0,2.0,5300,1273.0,120 North 7th Street #2F,Williamsburg
1.0,2.0,3449,760.0,182 E 95th Street #5B,Carnegie Hill
1.0,2.0,2600,1200.0,128 Marine Avenue #5L,Bay Ridge
1.0,2.0,2400,1100.0,128 Marine Avenue #3D,Fort Hamilton
1.0,1.0,3400,1000.0,99 Sutton Street #303,Greenpoint
1.0,1.0,1835,598.0,630 Lenox Avenue #5S,Central Harlem
1.0,1.5,2450,1100.0,61 Duffield Street #3,Downtown Brooklyn
1.0,1.0,2625,655.0,542 Saint Marks Avenue #102,Crown Heights
1.0,1.0,3163,618.0,81 Fleet Place #3L,Downtown Brooklyn
1.0,1.0,3163,725.0,81 Fleet Place #4N,Downtown Brooklyn
1.0,1.0,5500,900.0,60 East 1st Street #2B,East Village
1.0,1.0,3760,555.0,25 Washington Street #6F,DUMBO
1.0,1.0,4875,827.0,60 West 66th Street #28D,Lincoln Square
1.0,1.0,4095,713.0,240 East 86th Street #12H,Yorkville
1.0,3.0,3000,1000.0,204 Ocean Pkwy #3,Kensington
2.0,2.0,6475,950.0,240 East 86th Street #12N,Yorkville
1.0,1.0,1650,679.0,1540 Pelham Parkway South #1A,Pelham Parkway
1.5,2.0,2740,1500.0,1337 Bergen Street #1,Crown Heights
1.0,2.0,2500,800.0,750 Riverside Drive #E3,Hamilton Heights
1.0,1.0,3275,750.0,27 West 96th Street #4B,Upper West Side
2.0,2.0,5000,1050.0,148 N 10th Street #2A,Williamsburg
1.0,1.0,3003,658.0,81 Fleet Place #9S,Downtown Brooklyn
1.0,1.0,3598,773.0,81 Fleet Place #3A,Downtown Brooklyn
1.0,1.0,3295,727.0,81 Fleet Place #9N,Downtown Brooklyn
1.0,1.0,3296,668.0,81 Fleet Place #10Q,Downtown Brooklyn
1.0,1.0,3617,771.0,81 Fleet Place #9A,Downtown Brooklyn
1.0,1.0,2980,658.0,81 Fleet Place #8T,Downtown Brooklyn
1.0,1.0,2250,500.0,125 8th Avenue #4F,Park Slope
2.0,2.0,3941,1000.0,115 Greenpoint Avenue #B2,Greenpoint
1.0,1.0,1650,825.0,144-30 35th Avenue #B45,Murray Hill (Queens)
1.0,1.0,2700,550.0,1703 Second Avenue #2S,Yorkville
1.0,1.0,4300,708.0,240 Central Park South #18E,Central Park South
1.5,1.0,4600,880.0,420 East 61st Street #19F,Lenox Hill
1.0,1.0,3500,800.0,307 East 44th Street #1404,Turtle Bay
1.0,1.0,3046,737.0,456 Grand Street #2B,Williamsburg
2.0,2.0,4000,1019.0,415 Main Street #6H,Roosevelt Island
1.0,2.0,2775,775.0,57 Thames Street #3N,East Williamsburg
1.0,2.0,4995,978.0,100 Riverside Boulevard #25E,Lincoln Square
1.0,1.0,2800,660.0,42 Maspeth Avenue #3I,East Williamsburg
1.0,1.0,3400,648.0,205 N 9th Street #6R,Williamsburg
1.0,2.0,1620,788.0,1409 Metropolitan Avenue #3C,Parkchester
1.0,1.0,1255,657.0,1600 Metropolitan Avenue #7G,Parkchester
6.5,5.0,59500,7750.0,641 5th Avenue #46/47C,Midtown
1.0,1.0,1340,524.0,1368 Metropolitan Avenue #3D,Parkchester
1.0,2.0,5900,1050.0,96 West Houston Street 3RD-FLOOR,Greenwich Village
3.5,3.0,28000,2617.0,40 Bond Street #4A,Noho
1.0,1.0,3925,679.0,154 West 70th Street #11F,Lincoln Square
1.0,1.0,3200,750.0,301 East 79th Street #21E,Yorkville
1.0,1.5,2200,1100.0,61 Duffield Street #2,Downtown Brooklyn
1.0,3.0,5000,1200.0,157 East 55th Street #2,Midtown East
1.0,1.0,4000,800.0,300 East 62nd Street #1504,Lenox Hill
1.0,3.0,3000,1150.0,1151 Dean Street #3D,Crown Heights
1.0,2.0,6700,1168.0,245 W 25th Street #PHA,Chelsea
1.0,1.0,3306,660.0,401 East 34th Street #N4K,Murray Hill
1.0,1.0,2600,700.0,10 Clermont #3R,Fort Greene
1.0,2.0,2500,835.0,1258 Bergen Street #1,Crown Heights
2.5,4.0,8500,3250.0,860 Lafayette Avenue #2,Stuyvesant Heights
2.5,4.0,8500,3250.0,860 Lafayette Avenue #2,Stuyvesant Heights
2.5,4.0,8000,3355.0,1258 Bergen Street #2,Crown Heights
2.5,2.0,5500,2355.0,456 Quincy Street #1,Bedford-Stuyvesant
1.0,2.0,2350,785.0,456 Quincy Street #3,Bedford-Stuyvesant
1.0,2.0,2650,785.0,456 Quincy Street #2,Bedford-Stuyvesant
1.0,3.0,2900,800.0,416 Hawthorne Street #4,Wingate
2.5,3.0,9630,1723.0,420 E 54th Street #32H,Sutton Place
1.0,1.0,2500,1000.0,38 Catherine Street #1R,East Williamsburg
1.0,1.0,2600,1000.0,38 Catherine Street #1L,East Williamsburg
3.0,3.0,9000,1800.0,150 Nassau Street #20C,Fulton/Seaport
1.0,1.0,2250,750.0,38 Catherine Street #3L,East Williamsburg
1.0,1.0,2300,600.0,278 Atlantic Avenue #2,Cobble Hill
2.0,2.0,5350,1009.0,15 Park Row #7A,Fulton/Seaport
2.0,1.0,2300,1050.0,3041 Brighton 2nd Street #4D,Brighton Beach
1.0,1.0,4100,754.0,200 East 94th Street #2909,Yorkville
1.0,1.0,4805,646.0,309 5th Avenue #33D,Midtown South
2.0,2.0,6254,947.0,160 W 24th Street #11N,Chelsea
1.0,1.0,1700,779.0,7420 Ridge Boulevard #2G,Bay Ridge
1.0,1.0,1625,835.0,8301 Bay Parkway #406,Gravesend
1.0,1.0,2375,1000.0,134 29th Street #3R,Greenwood
1.0,2.0,2000,1000.0,67-02 Selfridge Street #2,Forest Hills
